businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification,hitl_qa_decision,hitl_reviewer_id,hitl_review_time
ACW6003-TEST0,ACW6003,2026-01-04 00:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T21:05:07.646Z
ADK4723-TEST0,ADK4723,2026-01-04 00:55:41+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-03-03T14:30:50.037Z
ADK4723-TEST1,ADK4723,2026-01-04 00:55:41+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-03-03T14:30:50.037Z
ADK4723-TEST3,ADK4723,2026-01-04 00:55:41+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-03-03T14:30:50.037Z
ADE7232-TEST4,ADE7232,2026-01-04 01:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.127Z
ADB6599-TEST0,ADB6599,2026-01-04 01:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T16:04:52.754Z
ADB6599-TEST1,ADB6599,2026-01-04 01:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T16:04:52.754Z
ADE7232-TEST0,ADE7232,2026-01-04 01:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.127Z
ADB6599-TEST2,ADB6599,2026-01-04 01:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T16:04:52.754Z
ADE7232-TEST1,ADE7232,2026-01-04 01:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.127Z
ADB6599-TEST4,ADB6599,2026-01-04 01:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T16:04:52.754Z
ADE7232-TEST2,ADE7232,2026-01-04 01:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.127Z
ADB6599-TEST3,ADB6599,2026-01-04 01:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T16:04:52.754Z
ADE7232-TEST3,ADE7232,2026-01-04 01:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.127Z
ACY3761-TEST0,ACY3761,2026-01-04 03:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T11:08:35.892Z
ACY3761-TEST1,ACY3761,2026-01-04 03:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T11:08:35.892Z
ACY3761-TEST2,ACY3761,2026-01-04 03:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T11:08:35.892Z
ACY3761-TEST3,ACY3761,2026-01-04 03:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T11:08:35.892Z
ACY3761-TEST4,ACY3761,2026-01-04 03:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T11:08:35.892Z
ACX6368-TEST2,ACX6368,2026-01-04 04:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.780Z
ACX6368-TEST3,ACX6368,2026-01-04 04:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.780Z
ACX6368-TEST1,ACX6368,2026-01-04 04:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.780Z
ACX6368-TEST0,ACX6368,2026-01-04 04:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.780Z
ACX6368-TEST4,ACX6368,2026-01-04 04:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.780Z
ADF4691-TEST4,ADF4691,2026-01-04 05:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T20:04:05.330Z
ACZ1259-TEST2,ACZ1259,2026-01-04 05:55:41+00:00,FAIL,Sterility,Does Not Conform,Approved,USER-251.0,2026-02-19T02:24:58.108Z
ACZ1259-TEST1,ACZ1259,2026-01-04 05:55:41+00:00,FAIL,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-19T02:24:58.108Z
ADF4691-TEST0,ADF4691,2026-01-04 05:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T20:04:05.330Z
ADF4691-TEST1,ADF4691,2026-01-04 05:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T20:04:05.330Z
ACZ1259-TEST0,ACZ1259,2026-01-04 05:55:41+00:00,FAIL,Appearance,Conforms,Approved,USER-251.0,2026-02-19T02:24:58.108Z
ADF4691-TEST3,ADF4691,2026-01-04 05:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T20:04:05.330Z
ADF4691-TEST2,ADF4691,2026-01-04 05:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T20:04:05.330Z
ACZ1259-TEST3,ACZ1259,2026-01-04 05:55:41+00:00,FAIL,Endotoxin,Conforms,Approved,USER-251.0,2026-02-19T02:24:58.108Z
ACZ1259-TEST4,ACZ1259,2026-01-04 05:55:41+00:00,FAIL,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-19T02:24:58.108Z
ADC7377-TEST3,ADC7377,2026-01-04 07:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-20T07:17:12.423Z
ADC7377-TEST4,ADC7377,2026-01-04 07:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-20T07:17:12.423Z
ADC7377-TEST1,ADC7377,2026-01-04 07:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-20T07:17:12.423Z
ADC7377-TEST2,ADC7377,2026-01-04 07:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-20T07:17:12.423Z
ADC7377-TEST0,ADC7377,2026-01-04 07:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-20T07:17:12.423Z
ADJ9402-TEST4,ADJ9402,2026-01-04 08:55:41+00:00,FAIL,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T18:01:49.830Z
ACZ8072-TEST0,ACZ8072,2026-01-04 08:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T00:10:52.157Z
ACZ8072-TEST1,ACZ8072,2026-01-04 08:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T00:10:52.157Z
ACZ8072-TEST2,ACZ8072,2026-01-04 08:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T00:10:52.157Z
ACZ8072-TEST3,ACZ8072,2026-01-04 08:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T00:10:52.157Z
ADJ9402-TEST3,ADJ9402,2026-01-04 08:55:41+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T18:01:49.830Z
ADJ9402-TEST2,ADJ9402,2026-01-04 08:55:41+00:00,FAIL,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T18:01:49.830Z
ADJ9402-TEST1,ADJ9402,2026-01-04 08:55:41+00:00,FAIL,Mycoplasma,Does Not Conform,Reprocess,USER-251.0,2026-03-02T18:01:49.830Z
ADJ9402-TEST0,ADJ9402,2026-01-04 08:55:41+00:00,FAIL,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T18:01:49.830Z
ACZ8072-TEST4,ACZ8072,2026-01-04 08:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T00:10:52.157Z
ACW3642-TEST3,ACW3642,2026-01-04 09:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T23:39:59.055Z
ACW3642-TEST4,ACW3642,2026-01-04 09:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T23:39:59.055Z
ACU7850-TEST4,ACU7850,2026-01-04 09:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T04:05:34.583Z
ADB9760-TEST0,ADB9760,2026-01-04 09:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T11:35:34.918Z
ADB9760-TEST1,ADB9760,2026-01-04 09:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T11:35:34.918Z
ACU7850-TEST2,ACU7850,2026-01-04 09:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T04:05:34.583Z
ACU7850-TEST3,ACU7850,2026-01-04 09:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T04:05:34.583Z
ADB9760-TEST3,ADB9760,2026-01-04 09:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T11:35:34.918Z
ACW3642-TEST2,ACW3642,2026-01-04 09:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T23:39:59.055Z
ACU7850-TEST0,ACU7850,2026-01-04 09:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T04:05:34.583Z
ACU7850-TEST1,ACU7850,2026-01-04 09:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T04:05:34.583Z
ADB9760-TEST2,ADB9760,2026-01-04 09:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T11:35:34.918Z
ADB9760-TEST4,ADB9760,2026-01-04 09:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T11:35:34.918Z
ACW3642-TEST1,ACW3642,2026-01-04 09:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T23:39:59.055Z
ACW3642-TEST0,ACW3642,2026-01-04 09:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T23:39:59.055Z
ACV9318-TEST1,ACV9318,2026-01-04 10:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T02:05:55.741Z
ADK5422-TEST4,ADK5422,2026-01-04 10:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-03-03T12:08:48.975Z
ACV9318-TEST0,ACV9318,2026-01-04 10:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T02:05:55.741Z
ACV9318-TEST2,ACV9318,2026-01-04 10:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T02:05:55.741Z
ACV9318-TEST3,ACV9318,2026-01-04 10:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T02:05:55.741Z
ACV9318-TEST4,ACV9318,2026-01-04 10:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T02:05:55.741Z
ADK5422-TEST0,ADK5422,2026-01-04 10:55:41+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-03-03T12:08:48.975Z
ADK5422-TEST3,ADK5422,2026-01-04 10:55:41+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-03-03T12:08:48.975Z
ADK5422-TEST2,ADK5422,2026-01-04 10:55:41+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-03-03T12:08:48.975Z
ADK5422-TEST1,ADK5422,2026-01-04 10:55:41+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-03-03T12:08:48.975Z
ADF1763-TEST4,ADF1763,2026-01-04 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-03T16:00:08.257Z
ADF1763-TEST3,ADF1763,2026-01-04 11:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-03T16:00:08.257Z
ACD8639-TEST1,ACD8639,2026-01-04 11:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-17T09:16:22.385Z
ADF1763-TEST2,ADF1763,2026-01-04 11:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-03T16:00:08.257Z
ADF1763-TEST1,ADF1763,2026-01-04 11:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T16:00:08.257Z
ADF1763-TEST0,ADF1763,2026-01-04 11:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-03T16:00:08.257Z
ACD8639-TEST3,ACD8639,2026-01-04 11:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-17T09:16:22.385Z
ACD8639-TEST0,ACD8639,2026-01-04 11:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-17T09:16:22.385Z
ACD8639-TEST4,ACD8639,2026-01-04 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-17T09:16:22.385Z
ACD8639-TEST2,ACD8639,2026-01-04 11:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-17T09:16:22.385Z
ADK5395-TEST0,ADK5395,2026-01-04 12:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T09:18:42.809Z
ADK5395-TEST4,ADK5395,2026-01-04 12:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T09:18:42.809Z
ADA0747-TEST0,ADA0747,2026-01-04 12:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T00:07:37.304Z
ADA0747-TEST1,ADA0747,2026-01-04 12:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T00:07:37.304Z
ADA0747-TEST4,ADA0747,2026-01-04 12:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T00:07:37.304Z
ADK5395-TEST1,ADK5395,2026-01-04 12:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T09:18:42.809Z
ADA0747-TEST2,ADA0747,2026-01-04 12:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T00:07:37.304Z
ADA0747-TEST3,ADA0747,2026-01-04 12:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T00:07:37.304Z
ADK5395-TEST2,ADK5395,2026-01-04 12:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T09:18:42.809Z
ADK5395-TEST3,ADK5395,2026-01-04 12:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T09:18:42.809Z
ADB6548-TEST1,ADB6548,2026-01-04 13:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T15:34:04.690Z
ADB6548-TEST0,ADB6548,2026-01-04 13:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T15:34:04.690Z
ADB6548-TEST2,ADB6548,2026-01-04 13:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T15:34:04.690Z
ADB6548-TEST3,ADB6548,2026-01-04 13:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T15:34:04.690Z
ADB6548-TEST4,ADB6548,2026-01-04 13:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T15:34:04.690Z
ACZ6652-TEST0,ACZ6652,2026-01-04 13:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.316Z
ADJ6527-TEST0,ADJ6527,2026-01-04 13:55:41+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ACZ6652-TEST2,ACZ6652,2026-01-04 13:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.316Z
ACZ6652-TEST3,ACZ6652,2026-01-04 13:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.316Z
ACZ6652-TEST4,ACZ6652,2026-01-04 13:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.316Z
ADJ6527-TEST4,ADJ6527,2026-01-04 13:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ACZ6652-TEST1,ACZ6652,2026-01-04 13:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.316Z
ADJ6527-TEST3,ADJ6527,2026-01-04 13:55:41+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ADJ6527-TEST2,ADJ6527,2026-01-04 13:55:41+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ADJ6527-TEST1,ADJ6527,2026-01-04 13:55:41+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ADJ3984-TEST2,ADJ3984,2026-01-04 14:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-19T15:47:40.974Z
ADJ3984-TEST0,ADJ3984,2026-01-04 14:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-19T15:47:40.974Z
ADJ3984-TEST1,ADJ3984,2026-01-04 14:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-19T15:47:40.974Z
ADJ3984-TEST3,ADJ3984,2026-01-04 14:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-19T15:47:40.974Z
ADJ3984-TEST4,ADJ3984,2026-01-04 14:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-19T15:47:40.974Z
ADK2375-TEST2,ADK2375,2026-01-04 15:55:41+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ADK2375-TEST4,ADK2375,2026-01-04 15:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ADK2375-TEST3,ADK2375,2026-01-04 15:55:41+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ADK2375-TEST1,ADK2375,2026-01-04 15:55:41+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ADK2375-TEST0,ADK2375,2026-01-04 15:55:41+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ACW5059-TEST1,ACW5059,2026-01-04 16:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-13T06:58:11.131Z
ACW5059-TEST2,ACW5059,2026-01-04 16:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-13T06:58:11.131Z
ADJ4804-TEST0,ADJ4804,2026-01-04 16:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-17T21:32:10.611Z
ADE3246-TEST3,ADE3246,2026-01-04 16:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:38.697Z
ACW5059-TEST3,ACW5059,2026-01-04 16:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-13T06:58:11.131Z
ADJ4804-TEST4,ADJ4804,2026-01-04 16:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-17T21:32:10.611Z
ADJ4804-TEST3,ADJ4804,2026-01-04 16:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-17T21:32:10.611Z
ADJ4804-TEST1,ADJ4804,2026-01-04 16:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-17T21:32:10.611Z
ADJ4804-TEST2,ADJ4804,2026-01-04 16:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-17T21:32:10.611Z
ADE3246-TEST4,ADE3246,2026-01-04 16:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:38.697Z
ACW5059-TEST0,ACW5059,2026-01-04 16:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-13T06:58:11.131Z
ADE3246-TEST0,ADE3246,2026-01-04 16:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:38.697Z
ADE3246-TEST1,ADE3246,2026-01-04 16:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:38.697Z
ACW5059-TEST4,ACW5059,2026-01-04 16:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-13T06:58:11.131Z
ADE3246-TEST2,ADE3246,2026-01-04 16:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:38.697Z
ACX6790-TEST4,ACX6790,2026-01-04 17:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T16:05:34.233Z
ACX6790-TEST2,ACX6790,2026-01-04 17:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T16:05:34.233Z
ACX6790-TEST1,ACX6790,2026-01-04 17:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T16:05:34.233Z
ACY1373-TEST0,ACY1373,2026-01-04 17:55:41+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-13T08:08:20.596Z
ACY1373-TEST1,ACY1373,2026-01-04 17:55:41+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-13T08:08:20.596Z
ACW9171-TEST0,ACW9171,2026-01-04 17:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T19:05:15.157Z
ACW9171-TEST1,ACW9171,2026-01-04 17:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T19:05:15.157Z
ACW9171-TEST2,ACW9171,2026-01-04 17:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T19:05:15.157Z
ADE4692-TEST0,ADE4692,2026-01-04 17:55:41+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ACW9171-TEST3,ACW9171,2026-01-04 17:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T19:05:15.157Z
ACW9171-TEST4,ACW9171,2026-01-04 17:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T19:05:15.157Z
ADE4692-TEST4,ADE4692,2026-01-04 17:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ACY1373-TEST4,ACY1373,2026-01-04 17:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T08:08:20.596Z
ADE4692-TEST2,ADE4692,2026-01-04 17:55:41+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ADE4692-TEST3,ADE4692,2026-01-04 17:55:41+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ACY1373-TEST3,ACY1373,2026-01-04 17:55:41+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T08:08:20.596Z
ACX6790-TEST0,ACX6790,2026-01-04 17:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T16:05:34.233Z
ADE4692-TEST1,ADE4692,2026-01-04 17:55:41+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ACX6790-TEST3,ACX6790,2026-01-04 17:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T16:05:34.233Z
ACY1373-TEST2,ACY1373,2026-01-04 17:55:41+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-13T08:08:20.596Z
ADC6803-TEST1,ADC6803,2026-01-04 18:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-04T12:00:17.102Z
ADC6803-TEST4,ADC6803,2026-01-04 18:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-04T12:00:17.102Z
ADC6803-TEST0,ADC6803,2026-01-04 18:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-04T12:00:17.102Z
ADD6566-TEST2,ADD6566,2026-01-04 18:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T02:34:07.488Z
ADD6566-TEST3,ADD6566,2026-01-04 18:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T02:34:07.488Z
